Identificador;ual_prov;ual_estr;ual_segm;al_ncues;cp_numl;rc_clacul;cp_numt;cp_k404;cp_k405;cp_k406;cp_distancia_1;cp_distancia_2;cp_k408;cp_k409ha;cp_k410ha;cp_k411ha;cp_k412;cp_k416;cp_k417;cp_k418;cp_k420;cp_afecta_prod;cp_k422;cp_k423;cp_k424;cp_k426;cp_venmernac;cp_venmerint;cp_vencenacop;cp_rdproven1;cp_rdproven2;cp_rdproven3;cp_rdproven4;cp_rdproven5;cp_rdproven6;cp_sdrenaje;cp_psdrenaje;cp_riego;cp_superf_regada_ha;cp_porc_surc;cp_porc_aspe;cp_porc_micr;cp_porc_gote;cp_porc_nebu;cp_porc_otro;cp_aferti;cp_forg;cp_cant1_fo;cp_umed1_fo;cp_cant2_fo;cp_umed2_fo;cp_cant3_fo;cp_umed3_fo;cp_fqui;cp_cantidad_npk_fq;cp_umed_npk_fq;cp_cantidad_nit_fq;cp_umed_nit_fq;cp_cantidad_fq;cp_umed_fq;cp_cantidad_pot_fq;cp_umed_pot_fq;cp_apliplagui;cp_porg;cp_cantidad_po;cp_umed_po;cp_pqui;cp_cantidad_her_pq;cp_umed_her_pq;cp_color_her_pq;cp_cantidad_ins_pq;cp_umed_ins_pq;cp_color_ins_pq;cp_cantidad_fun_pq;cp_umed_fun_pq;cp_color_fun_pq;cp_cantidad_pq;cp_umed_pq;cp_color_pq;cp_trabocacont;cp_trabfami;cp_nclavr;cp_trs;cp_trc;cp_tro;cp_znd;cp_tn;cp_prod;ventas;superdida;cp_sequia;cp_helada;cp_plagas;cp_enfermedades;cp_inundacion;cp_otra;cp_edad;edad1;edad2;edad3;cp_vcomún;cp_vmejorada;cp_vhibrinacio;cp_vhibrinterna;cp_sriego;cp_sufertilizantes;cp_sufitosanitario;nuevacondicion;fact_exp_fin
09115102140990001;GUAYAS;02;14099;0001;1;BANANO DE EXPORTACION;1;1; ;10;2,5;2,5;2;26,55;26,55;26,55; ;41600;CAJA;43;FRUTA FRESCA;7;41600;CAJA;43;FRUTA FRESCA;0;100;2; ; ; ; ; ; ;1;100;SI;26,55; ;100; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;26600;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI; ; ; ; ; ; ;172,9;LITRO;ROJO; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;813,090909090909;813,090909090909; ; ; ; ; ; ; ;10; ;26,55; ; ;26,55; ; ;26,55;26,55;26,55;SOLO;51,4230604066903
09115102140990001;GUAYAS;02;14099;0001;2;BANANO DE EXPORTACION;2;1; ;10;2,5;2,5;2;9,9;9,9;9,9; ;16000;CAJA;43;FRUTA FRESCA;7;16000;CAJA;43;FRUTA FRESCA; ;100;2; ; ; ; ; ; ;1;100;SI;9,9; ;100; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;10000;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI; ; ; ; ; ; ;65;LITRO;ROJO; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;312,727272727273;312,727272727273; ; ; ; ; ; ; ;10; ;9,9; ; ;9,9; ; ;9,9;9,9;9,9;SOLO;35,1550532819033
09115102140990002;GUAYAS;02;14099;0002;1;BANANO DE EXPORTACION;1;1; ;30;2,8;2,4;2;2,5;2,5;2,5; ;1350;CAJA;43;FRUTA FRESCA;3;1350;CAJA;43;FRUTA FRESCA; ;100;2; ; ; ; ; ; ;1;100;SI;2,5; ;100; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;1500;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI; ; ; ; ; ; ;33,6;LITRO;ROJO; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;26,3863636363636;26,3863636363636; ; ; ; ; ; ; ;30; ; ;2,5; ;2,5; ; ;2,5;2,5;2,5;SOLO;59,1509245648756
09115102140990002;GUAYAS;02;14099;0002;2;BANANO DE EXPORTACION;2;1; ;30;2,8;2,4;2;83;83;83; ;60000;CAJA;43;FRUTA FRESCA;3;56400;CAJA;43;FRUTA FRESCA; ;100;2; ; ; ;3600; ; ;1;100;SI;83; ;100; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;49800;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI; ; ; ; ; ; ;1115,52;LITRO;ROJO; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1172,72727272727;1102,36363636364; ; ; ; ; ; ; ;30; ; ;83; ;83; ; ;83;83;83;SOLO;1,11506341104991
09115002141030001;GUAYAS;02;14103;0001;1;BANANO DE EXPORTACION;1;1; ;30;2,5;2,8;2;52;52;52; ;93600;CAJA;43;FRUTA FRESCA;7;93600;CAJA;43;FRUTA FRESCA;0;100;2; ; ; ; ; ; ;1;100;SI;52; ;100; ; ; ; ;SI;SI; ; ;26000;KILOGRAMO; ; ;SI;2600;KILOGRAMO;2600;KILOGRAMO;2080;KILOGRAMO;3900;KILOGRAMO;SI;NO; ; ;SI;78;LITRO;AZUL; ; ; ;82;LITRO;AZUL; ; ; ;34; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1829,45454545455;1829,45454545455; ; ; ; ; ; ; ;30; ; ;52; ;52; ; ;52;52;52;SOLO;13,0775224780191
09115002141030001;GUAYAS;02;14103;0001;2;BANANO DE EXPORTACION;2;1; ;6;2,5;2,8;2;20;20;20; ;36000;CAJA;43;FRUTA FRESCA;7;36000;CAJA;43;FRUTA FRESCA;0;100;2; ; ; ; ; ; ;1;100;SI;20; ;100; ; ; ; ;SI;SI; ; ;10000;KILOGRAMO; ; ;SI;1000;KILOGRAMO;1000;KILOGRAMO;800;KILOGRAMO;1500;KILOGRAMO;SI;NO; ; ;SI;30;LITRO;AZUL; ; ; ;20;LITRO;AZUL; ; ; ;34; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;703,636363636364;703,636363636364; ; ; ; ; ; ; ;6;20; ; ; ;20; ; ;20;20;20;SOLO;1,54295573989735
09115002141030002;GUAYAS;02;14103;0002;1;BANANO DE EXPORTACION;1;1; ;20;2,8;2,8;2;92;92;92; ;165600;CAJA;44;FRUTA FRESCA;7;165600;CAJA;44;FRUTA FRESCA;0;100;2; ; ; ; ; ; ;1;100;SI;92; ;100; ; ; ; ;SI;SI; ; ;46000;KILOGRAMO; ; ;SI;4600;KILOGRAMO;4600;KILOGRAMO;3680;KILOGRAMO;6900;KILOGRAMO;SI;NO; ; ;SI;138;LITRO;AZUL; ; ; ;92;LITRO;AZUL; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;3312;3312; ; ; ; ; ; ; ;20; ; ;92; ;92; ; ;92;92;92;SOLO;0
09115002146300002;GUAYAS;02;14630;0002;2;BANANO DE EXPORTACION;2;1; ;15;3;3;2;16,5;16,5;16,5; ;39676;CAJA;43;FRUTA FRESCA;7;39676;CAJA;43;FRUTA FRESCA;8;92;2; ; ; ; ; ; ;1;100;SI;16,5; ; ;100; ; ; ;SI;NO; ; ; ; ; ; ;SI; ; ;9900;KILOGRAMO; ; ; ; ;SI;NO; ; ;SI;102;LITRO;AZUL; ; ; ; ; ; ; ; ; ;20; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;775,485454545455;775,485454545455; ; ; ; ; ; ; ;15; ;16,5; ; ;16,5; ; ;16,5;16,5;16,5;SOLO;,247437420051703
09115002146620001;GUAYAS;02;14662;0001;1;BANANO DE EXPORTACION;1;1; ;6;2,5;2,5;2;133,5;133,5;133,5; ;254800;CAJA;43,5;FRUTA FRESCA;7;254800;CAJA;43,5;FRUTA FRESCA;2;98;2; ; ; ; ; ; ;1;100;SI;133,5; ; ;100; ; ; ;SI;NO; ; ; ; ; ; ;SI;53400;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI;400,5;LITRO;AMARILLO;200,5;LITRO;AMARILLO; ; ; ; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;5038,09090909091;5038,09090909091; ; ; ; ; ; ; ;6;133,5; ; ; ;133,5; ; ;133,5;133,5;133,5;SOLO;4,59044758545693
09115002146770008;GUAYAS;02;14677;0008;1;BANANO DE EXPORTACION;1;1; ;6;2,5;2,5;2;18;18;18; ;20000;CAJA;46;FRUTA FRESCA;7;20000;CAJA;46;FRUTA FRESCA; ;100;2; ; ; ; ; ; ;1;100;SI;18; ; ;100; ; ; ;SI;SI; ; ;3800;KILOGRAMO; ; ;NO; ; ; ; ; ; ; ; ;NO;NO; ; ;NO; ; ; ; ; ; ; ; ; ; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;418,181818181818;418,181818181818; ; ; ; ; ; ; ;6;18; ; ; ;18; ; ;18;18; ;SOLO;50,1327089727361
09035002148660001;GUAYAS;02;14866;0001;1;BANANO DE EXPORTACION;1;1; ;7;2,5;2,5;1;100;100;100; ;150000;CAJA;42;FRUTA FRESCA;2;150000;CAJA;42;FRUTA FRESCA; ;100;2; ; ; ; ; ; ;1;100;SI;100; ;100; ; ; ; ;SI;NO; ; ; ; ; ; ;SI; ; ;700;QUINTAL; ; ;700;QUINTAL;SI;NO; ; ;SI;100;LITRO;VERDE; ; ; ; ; ; ; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;2863,63636363636;2863,63636363636; ; ; ; ; ; ; ;7;100; ; ;100; ; ; ;100;100;100;SOLO;0
09035002153180001;GUAYAS;02;15318;0001;1;BANANO DE EXPORTACION;1;1; ;40;2,7;3;2;70,91;70,91;70,91; ;122699;CAJA;42;FRUTA FRESCA;7;122699;CAJA;42;FRUTA FRESCA;0;100;2; ; ; ; ; ; ;1;100;SI;70,91; ;100; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;15690;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI;200;LITRO;AZUL; ; ; ;200;LITRO;AZUL; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;2342,43545454545;2342,43545454545; ; ; ; ; ; ; ;40; ; ;70,91; ;70,91; ; ;70,91;70,91;70,91;SOLO;34,2861145949443
09035002153200001;GUAYAS;02;15320;0001;1;BANANO DE EXPORTACION;1;1; ;40;2,7;3;2;68,71;68,71;68,71; ;116056;CAJA;42;FRUTA FRESCA;7;116056;CAJA;42;FRUTA FRESCA;0;100;2; ; ; ; ; ; ;1;100;SI;68,71; ;100; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;13600;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI;220;LITRO;AZUL; ; ; ;140;LITRO;AZUL; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;2215,61454545455;2215,61454545455; ; ; ; ; ; ; ;40; ; ;68,71; ;68,71; ; ;68,71;68,71;68,71;SOLO;33,1325881738559
09035002153200001;GUAYAS;02;15320;0001;2;BANANO DE EXPORTACION;2;1; ;0;2,7;3;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;100;SI;4; ;100; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;800;KILOGRAMO; ; ; ; ; ; ;NO;NO; ; ;NO; ; ; ; ; ; ; ; ; ; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;0;4; ; ; ;4; ; ;4;4; ;SOLO;40,193692359963
09035002154070002;GUAYAS;02;15407;0002;1;BANANO DE EXPORTACION;1;1; ;7;2,5;2,5;2;37;37;37; ;99900;CAJA;43;FRUTA FRESCA;7;99900;CAJA;43;FRUTA FRESCA;0;100;2; ; ; ; ; ; ;1;100;SI;37; ; ;100; ; ; ;SI;NO; ; ; ; ; ; ;SI; ; ;11000;KILOGRAMO;20000;KILOGRAMO;11000;KILOGRAMO;SI;NO; ; ;SI;50;LITRO;VERDE; ; ; ;121;LITRO;AMARILLO; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1952,59090909091;1952,59090909091; ; ; ; ; ; ; ;7;37; ; ; ;37; ; ;37;37;37;SOLO;30,2705737410495
09035002154070002;GUAYAS;02;15407;0002;2;BANANO DE EXPORTACION;2;1; ;7;2,5;2,5;2;37;37;37; ;99900;CAJA;43;FRUTA FRESCA;7;99900;CAJA;43;FRUTA FRESCA; ;100;2; ; ; ; ; ; ;1;100;SI;37; ; ;100; ; ; ;SI;NO; ; ; ; ; ; ;SI; ; ;11000;KILOGRAMO;20000;KILOGRAMO;11000;KILOGRAMO;SI;NO; ; ;SI;50;LITRO;VERDE; ; ; ;121;LITRO;AMARILLO; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1952,59090909091;1952,59090909091; ; ; ; ; ; ; ;7;37; ; ; ;37; ; ;37;37;37;SOLO;30,8520683511465
09035002154510001;GUAYAS;02;15451;0001;1;BANANO DE EXPORTACION;1;1; ;50;3;3;2;23;23;23; ;28800;CAJA;43;FRUTA FRESCA;7;28800;CAJA;43;FRUTA FRESCA;0;100;2; ; ; ; ; ; ;1;100;SI;23; ;100; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;456;QUINTAL;290;QUINTAL; ; ; ; ;SI;NO; ; ;SI;38;LITRO;AZUL; ; ; ; ; ; ; ; ; ;15; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;562,909090909091;562,909090909091; ; ; ; ; ; ; ;50; ; ;23; ;23; ; ;23;23;23;SOLO;6,20691087461615
09035002154510001;GUAYAS;02;15451;0001;2;BANANO DE EXPORTACION;2;1; ;50;3;3;2;30,25;30,25;30,25; ;48960;CAJA;43;FRUTA FRESCA;7;48960;CAJA;43;FRUTA FRESCA; ;100;2; ; ; ; ; ; ;1;100;SI;30,25; ;100; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;516;QUINTAL;373;QUINTAL; ; ; ; ;SI;NO; ; ;SI;43;LITRO;AZUL; ; ; ; ; ; ; ; ; ;12; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;956,945454545455;956,945454545455; ; ; ; ; ; ; ;50; ; ;30,25; ;30,25; ; ;30,25;30,25;30,25;SOLO;4,68215131018788
09035002154510002;GUAYAS;02;15451;0002;1;BANANO DE EXPORTACION;1;1; ;50;2,5;2,43;2;40;40;40; ;100000;CAJA;43;FRUTA FRESCA;7;100000;CAJA;43;FRUTA FRESCA;3;97;2; ; ; ; ; ; ;1;100;SI;40; ;100; ; ; ; ;SI;SI;3200;KILOGRAMO; ; ;2400;LITRO;NO; ; ; ; ; ; ; ; ;NO;NO; ; ;NO; ; ; ; ; ; ; ; ; ; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1954,54545454545;1954,54545454545; ; ; ; ; ; ; ;50; ; ;40; ;40; ; ;40;40; ;SOLO;44,5128174774159
09035002154510002;GUAYAS;02;15451;0002;2;BANANO DE EXPORTACION;2;1; ;50;2,8;2,43;2;20;20;20; ;50000;CAJA;43;FRUTA FRESCA;7;50000;CAJA;43;FRUTA FRESCA;3;97;2; ; ; ; ; ; ;1;100;SI;20; ;100; ; ; ; ;SI;SI;1900;KILOGRAMO; ; ;2000;LITRO;NO; ; ; ; ; ; ; ; ;NO;NO; ; ;NO; ; ; ; ; ; ; ; ; ; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;977,272727272727;977,272727272727; ; ; ; ; ; ; ;50; ; ;20; ;20; ; ;20;20; ;SOLO;1,85574448576509
09035002154510002;GUAYAS;02;15451;0002;3;BANANO DE EXPORTACION;3;1; ;1;2,8;2,43;2;7;2;2; ;4600;CAJA;43;FRUTA FRESCA;7;4600;CAJA;43;FRUTA FRESCA;3;97;2; ; ; ; ; ; ;1;100;SI;7; ;100; ; ; ; ;SI;SI;1000;KILOGRAMO; ; ;800;LITRO;NO; ; ; ; ; ; ; ; ;NO;NO; ; ;NO; ; ; ; ; ; ; ; ; ; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;89,9090909090909;89,9090909090909; ; ; ; ; ; ; ;1;7; ; ; ;7; ; ;7;7; ;SOLO;27,4343004840395
09035002154510003;GUAYAS;02;15451;0003;1;BANANO DE EXPORTACION;1;1; ;39;4;4;2;105;105;105; ;209475;CAJA;41;FRUTA FRESCA;7;209475;CAJA;41;FRUTA FRESCA; ;100;2; ; ; ; ; ; ;1;100;SI;105; ;100; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;131250;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI;945;KILOGRAMO;AZUL; ; ; ; ; ; ; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;3903,85227272727;3903,85227272727; ; ; ; ; ; ; ;39; ; ;105; ;105; ; ;105;105;105;SOLO;0
09035002154710001;GUAYAS;02;15471;0001;1;BANANO DE EXPORTACION;1;1; ;40;2,7;3;1;117,98;117,98;117,98; ;223757;CAJA;43;FRUTA FRESCA;7;223757;CAJA;43;FRUTA FRESCA; ;100;2; ; ; ; ; ; ;1;100;SI;117,98; ; ;100; ; ; ;SI;NO; ; ; ; ; ; ;SI;18350;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI;320;LITRO;AZUL; ; ; ;160;LITRO;AZUL; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;4373,43227272727;4373,43227272727; ; ; ; ; ; ; ;40; ; ;117,98;117,98; ; ; ;117,98;117,98;117,98;SOLO;20,3803363667518
09015802157840001;GUAYAS;02;15784;0001;1;BANANO DE EXPORTACION;1;1; ;8;3;3;2;80;80;80; ;240000;CAJA;43;FRUTA FRESCA;7;240000;CAJA;43;FRUTA FRESCA;0;100;1; ; ; ; ; ; ;1;100;SI;80; ; ;100; ; ; ;SI;SI;3;TONELADA; ; ; ; ;SI; ; ;23500;KILOGRAMO;46000;KILOGRAMO;23500;KILOGRAMO;SI;NO; ; ;SI;290;LITRO;VERDE; ; ; ;250;LITRO;AMARILLO; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;4690,90909090909;4690,90909090909; ; ; ; ; ; ; ;8;80; ; ; ;80; ; ;80;80;80;SOLO;23,26713276249
09225103010700001;GUAYAS;03;01070;0001;1;BANANO DE EXPORTACION;1;1; ;20;2,8;2,8;2;1,6;1,6;1,6; ;3840;CAJA;47;FRUTA FRESCA;7;3840;CAJA;47;FRUTA FRESCA;0;100;2; ; ; ; ; ; ;1;100;SI;1,6; ;100; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;1800;KILOGRAMO;1200;KILOGRAMO;1200;KILOGRAMO; ; ;SI;NO; ; ;SI;24;LITRO;AMARILLO; ; ; ;3;LITRO;AMARILLO; ; ; ; ;2;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;82,0363636363636;82,0363636363636; ; ; ; ; ; ; ;20; ; ;1,6; ;1,6; ; ;1,6;1,6;1,6;SOLO;89,8955792609046
09225103010700002;GUAYAS;03;01070;0002;1;BANANO DE EXPORTACION;1;1; ;40;3;3;2;3,43;3,43;3,43; ;7408;CAJA;46;FRUTA FRESCA;7;7406;CAJA;46;FRUTA FRESCA;100; ;1;2; ; ; ; ; ;1;100;SI;3,43; ;100; ; ; ; ;SI;SI; ; ; ; ;12;LITRO;SI; ; ;1300;KILOGRAMO;1400;KILOGRAMO; ; ;SI;NO; ; ;SI; ; ; ;3;LITRO;AMARILLO; ; ; ; ; ; ; ;4;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;154,894545454545;154,852727272727; ; ; ; ; ; ; ;40; ; ;3,43; ;3,43; ; ;3,43;3,43;3,43;SOLO;103,253384352056
09225103010700003;GUAYAS;03;01070;0003;1;BANANO DE EXPORTACION;1;1; ;5;2,7;2,4;1;57;57;57; ;145008;CAJA;43;FRUTA FRESCA;2;108756;CAJA;43;FRUTA FRESCA; ;100;2; ; ;36252; ; ; ;1;100;SI;57; ;100; ; ; ; ;SI;SI; ; ; ; ;6840;LITRO;SI;1368;QUINTAL; ; ; ; ; ; ;SI;SI;2052;LITRO;SI;741;LITRO;AMARILLO; ; ; ;513;LITRO;AMARILLO; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;2834,24727272727;2125,68545454545; ; ; ; ; ; ; ;5;57; ; ;57; ; ; ;57;57;57;SOLO;,251235349114552
09225103010700003;GUAYAS;03;01070;0003;2;BANANO DE EXPORTACION;2;1; ;5;2,7;2,4;1;8;8;8; ;20352;CAJA;43;FRUTA FRESCA;2;15264;CAJA;43;FRUTA FRESCA; ;100;2; ; ;5088; ; ; ;1;100;SI;8; ;100; ; ; ; ;SI;SI; ; ; ; ;960;LITRO;SI;192;QUINTAL; ; ; ; ; ; ;SI;SI;96;LITRO;SI;104;LITRO;AMARILLO; ; ; ;72;LITRO;AMARILLO; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;397,789090909091;298,341818181818; ; ; ; ; ; ; ;5;8; ; ;8; ; ; ;8;8;8;SOLO;5,94391535003795
09225103010700004;GUAYAS;03;01070;0004;3;BANANO DE EXPORTACION;3;1; ;6;3;3;1;3,5;3,5;3,5; ;8400;CAJA;47;FRUTA FRESCA;7;8400;CAJA;47;FRUTA FRESCA;100; ;2; ; ; ; ; ; ;1;100;SI;3,5; ;100; ; ; ; ;SI;NO; ; ; ; ; ; ;SI; ; ;3230,28;KILOGRAMO;340;KILOGRAMO; ; ;SI;NO; ; ;SI; ; ; ;31,5;LITRO;AMARILLO; ; ; ; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;179,454545454545;179,454545454545; ; ; ; ; ; ; ;6;3,5; ; ;3,5; ; ; ;3,5;3,5;3,5;SOLO;123,694071427926
09225103010700006;GUAYAS;03;01070;0006;1;BANANO DE EXPORTACION;1;1; ;18;2,7;3;2;6,3;6,3;6,3; ;120960;CAJA;43;FRUTA FRESCA;7;120960;CAJA;43;FRUTA FRESCA;100; ;2; ; ; ; ; ; ;1;100;SI;6,3; ;100; ; ; ; ;SI;SI; ; ; ; ;13608;LITRO;SI;950;KILOGRAMO;950;KILOGRAMO;950;KILOGRAMO;950;KILOGRAMO;NO;NO; ; ;NO; ; ; ; ; ; ; ; ; ; ; ; ;8;3;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;2364,21818181818;2364,21818181818; ; ; ; ; ; ; ;18; ;6,3; ; ;6,3; ; ;6,3;6,3; ;SOLO;46,8214913995906
09225103010700009;GUAYAS;03;01070;0009;2;BANANO DE EXPORTACION;2;1; ;8;3;3;2;1;1;1; ;1200;CAJA;43;FRUTA FRESCA;7;1200;CAJA;43;FRUTA FRESCA;100; ;2; ; ; ; ; ; ;1;100;SI;1; ;100; ; ; ; ;SI;SI; ; ; ; ;24;LITRO;SI; ; ;700;KILOGRAMO; ; ; ; ;SI;NO; ; ;SI;2;LITRO;AMARILLO; ; ; ;10;LITRO;AMARILLO; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;23,4545454545455;23,4545454545455; ; ; ; ; ; ; ;8;1; ; ; ;1; ; ;1;1;1;SOLO;121,841422487654
09225103010700010;GUAYAS;03;01070;0010;1;BANANO DE EXPORTACION;1;1; ;15;2,6;2,6;2;1,25;1,25;1,25; ;2600;CAJA;43,5;FRUTA FRESCA;7;2600;CAJA;43,5;FRUTA FRESCA;100; ;2; ; ; ; ; ; ;1;100;SI;1,25; ;100; ; ; ; ;SI;NO; ; ; ; ; ; ;SI; ; ;730;KILOGRAMO; ; ; ; ;SI;NO; ; ;SI;2,5;LITRO;AMARILLO; ;0; ;1,5;LITRO;AMARILLO; ; ; ; ;2;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;51,4090909090909;51,4090909090909; ; ; ; ; ; ; ;15; ;1,25; ; ;1,25; ; ;1,25;1,25;1,25;SOLO;184,659470809827
09225103010700011;GUAYAS;03;01070;0011;1;BANANO DE EXPORTACION;1;1; ;10;3;3;1;1,25;1,25;1,25; ;2600;CAJA;46;FRUTA FRESCA;7;2600;CAJA;46;FRUTA FRESCA;100; ;2; ; ; ; ; ; ;2; ;SI;1,25; ;100; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;50;KILOGRAMO;900;KILOGRAMO; ; ; ; ;SI;NO; ; ;SI;3,5;LITRO;NO SABE; ; ; ; ; ; ; ; ; ; ; ;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;54,3636363636364;54,3636363636364; ; ; ; ; ; ; ;10; ;1,25; ;1,25; ; ; ;1,25;1,25;1,25;SOLO;191,211335716659
09225103010700013;GUAYAS;03;01070;0013;1;BANANO DE EXPORTACION;1;1; ;21;2,7;2,7;2;1,2;1,2;1,2; ;2190;CAJA;43;FRUTA FRESCA;6;2190;CAJA;43;FRUTA FRESCA;100; ;2; ; ; ; ; ; ;1;100;SI;1,2;100; ; ; ; ; ;SI;SI; ; ; ; ;12,5;LITRO;SI; ; ;600;KILOGRAMO; ; ; ; ;SI;NO; ; ;SI;36;LITRO;AMARILLO; ; ; ;10;LITRO;AMARILLO; ; ; ; ;3;BANANO DE EXPORTACIÓN (FRUTA FRESCA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;42,8045454545455;42,8045454545455; ; ; ; ; ; ; ;21; ; ;1,2; ;1,2; ; ;1,2;1,2;1,2;SOLO;193,270583084209
